id,sku,name,description,generatedDescription,brand,price,originalPrice,currency,categoryId,colors,sizes,inStock,imageUrl,images,sourceUrl
"abc-147761","65133583","Short-Sleeved Ribbed Knit Sweater with Button Placket","Short-sleeved ribbed knit sweater with close fit, featuring round neck and front button placket.

Sandro Women's ribbed knit sweater
Close fit
Round neck
Front button fastening
Short sleeves
Embroidered SANDRO logo on placket","false","SANDRO","234","","USD","women-clothing-tops-and-t-shirts","Black|Ecru","0|1|2|3|4","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a50ddabe49b0.opt.webp?id=240356","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a50ddabe49b0.opt.webp?id=240356|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a50ddc06a355.opt.webp?id=240357|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a50ddc23dbb3.opt.webp?id=240358|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a50ddc37c122.webp?id=240359|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a50ddc46acf1.opt.webp?id=240360","https://shopwithabc.com/lb/en/product/short-sleeved-ribbed-knit-sweater-with-button-placket"
"abc-147756","65133911","Pointelle Knit Tank Top with Bow","Close-fitting pointelle knit tank top, featuring round neckline and adorned with small bow.

Sandro Women's pointelle knit tank top
Close fit
Round neckline
Straps
Small bow at neckline
Contains cotton","false","SANDRO","179","","USD","women-clothing-tops-and-t-shirts","Brown","0|1|2|4","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a4271007ebd5.opt.webp?id=216416","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a4271007ebd5.opt.webp?id=216416|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a42710718f5a.opt.webp?id=216417|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a42710883ca2.opt.webp?id=216418","https://shopwithabc.com/lb/en/product/pointelle-knit-tank-top-with-bow"
"abc-147751","65133906","Fitted Striped Polo-Style Jumper","Fitted striped polo-style sweater featuring contrasting collar.

Sandro Women striped knit sweater
Fitted cut
Contrasting collar
Short sleeves","false","SANDRO","234","","USD","women-clothing-tops-and-t-shirts","Blackecru","0|1|2|3|4","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a4270c5755c9.opt.webp","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a4270c5755c9.opt.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a4270c921cd6.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a4270ca7a8ef.opt.webp","https://shopwithabc.com/lb/en/product/fitted-striped-polo-style-jumper"
"abc-147747","65133670","Floaty Floral-Print Floaty Trousers","Floaty floral print trousers featuring contrasting piping on the sides.

Sandro Women's floaty printed trousers
All-over floral motif
Contrasting piping
Waistband
Pleats on front and back
Zip fastening on side","false","SANDRO","319","","USD","women-clothing-trousers","Brown","34|36|38|40","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a427043ca71a.opt.webp","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a427043ca71a.opt.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a42705268310.opt.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a427053e6dfc.opt.webp","https://shopwithabc.com/lb/en/product/floaty-floral-print-floaty-trousers"
"abc-147742","65133662","High Waist Wide Leg Rhinestone Check Wool Trousers","High-waisted, straight-fit wide-leg trousers featuring all-over rhinestone check pattern.

Sandro Women's straight-fit wide-leg trousers
All-over rhinestone check pattern
Pleat details on waist
Belt loops
Slanting pockets and buttoned piped pockets on back
Button fastening and zip fly on front
100% wool","false","SANDRO","389","","USD","women-clothing-trousers","Dk Grey","34|36|38|40|42","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426fe3907ee.opt.webp","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426fe3907ee.opt.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426fee816b2.opt.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426ff0bfad9.webp","https://shopwithabc.com/lb/en/product/high-waist-wide-leg-rhinestone-check-wool-trousers"
"abc-147738","65133658","Fluid Paisley Jacquard Trousers","Fluid Paisley jacquard trousers featuring lace.

Sandro Women's Paisley jacquard trousers
Wide, fluid cut
Elasticated waistband
Side seam pockets
Lace appliqué on sides and hems
Small side slits at hems and ironed creases on front and back","false","SANDRO","304","","USD","women-clothing-trousers","Black","36|40|42","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426f853a499.opt.webp?id=216404","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426f853a499.opt.webp?id=216404|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426f9674be0.opt.webp?id=216405|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426f991d10e.opt.webp?id=216406","https://shopwithabc.com/lb/en/product/fluid-paisley-jacquard-trousers"
"abc-147733","65133653","Short Cycling-Style Trousers","Short cycling-style trousers structured by cut-outs with ironed crease effect.

Sandro Women's trousers
Fitted knee-length cut
High waist with belt loops
Front button fastening with concealed zip
Topstitched vertical cut-outs with ironed crease effect on front and back
Slit with buttoned tab and loop at hem","false","SANDRO","329","","USD","women-clothing-trousers","Black","34|38|40","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426f21dc714.opt.webp?id=216401","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426f21dc714.opt.webp?id=216401|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426f277651d.opt.webp?id=216402|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426f2a4290a.opt.webp?id=216403","https://shopwithabc.com/lb/en/product/short-cycling-style-trousers"
"abc-147728","65133643","Striped Wool Wide Leg Trousers","Wide-leg striped trousers featuring front pleats.

Sandro Women's trousers
Wide-leg fit
Elastic waist
Stitched front pleats and ironed creases on front and back
Side seam pockets and piped pocket on back
Side zip fastening
Contains wool","false","SANDRO","374","","USD","women-clothing-trousers","Navy","34|36|38|40|42","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426ee0644bb.opt.webp","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426ee0644bb.opt.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426ee8cbfe4.opt.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426ef3caabc.opt.webp","https://shopwithabc.com/lb/en/product/striped-wool-wide-leg-trousers"
"abc-147724","65133835","Long Tweed Tailored Coat","SANDRO — Long Tweed Tailored Coat. Available in Dk Grey.","true","SANDRO","809","","USD","women-clothing-coats","Dk Grey","34|36|38|40","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426e9c9d37b.opt.webp","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426e9c9d37b.opt.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426ea30056f.opt.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426ea5d3826.opt.webp","https://shopwithabc.com/lb/en/product/long-tweed-tailored-coat"
"abc-147719","65133740","Striped Ruffled Short Skirt","Short skirt with fine stripes and ruffles, featuring buckle belt.

Sandro Women's short lined striped skirt
Straight cut
Buckle belt at the back
Patch pockets
Contrasting ruffle
Zip fastening at the back
Contains wool","false","SANDRO","329","","USD","women-clothing-skirts-and-shorts","Black","34|36|38|40|42","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426e61b260f.opt.webp?id=216392","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426e61b260f.opt.webp?id=216392|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426e69ed194.opt.webp?id=216393|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426e6e1439c.opt.webp?id=216394","https://shopwithabc.com/lb/en/product/striped-ruffled-short-skirt"
"abc-147714","65133726","Long Mixed-Material Lace Skirt","Straight-cut long silk skirt featuring front slit and lace trim.

Sandro Women's mixed-material long skirt
Straight cut
Slits at front, sides and back
Lace details
Belt loops at back and buttoned pocket flaps
Zip fastening at back","false","SANDRO","319","","USD","women-clothing-skirts-and-shorts","Black","34|36|38|40","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426e1c8199b.opt.webp?id=216389","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426e1c8199b.opt.webp?id=216389|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426e2558419.opt.webp?id=216391|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426e23dfc35.opt.webp?id=216390","https://shopwithabc.com/lb/en/product/long-mixed-material-lace-skirt"
"abc-147712","65133454","High-Waisted Wide-Leg Barrel Jeans","High-waisted wide-leg barrel jeans featuring floral print leather back pocket.

Sandro Women's barrel jeans
Wide leg and high waist
Belt loops
Floral print back pocket
100% cotton","false","SANDRO","319","","USD","women-clothing-jeans","Jeans Blue","40","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426d193ee79.opt.webp?id=216386","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426d193ee79.opt.webp?id=216386|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426d216058d.webp?id=216387|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426d22cd61b.opt.webp?id=216388","https://shopwithabc.com/lb/en/product/high-waisted-wide-leg-barrel-jeans"
"abc-147704","65133895","Floral Print Silk Long Sleeve Shirt","Floaty silk shirt featuring floral print and contrast piping on cuffs.

Sandro Women's floaty floral print shirt
Long sleeves with buttoned cuffs and contrast piping
Rounded hem
100% silk","false","SANDRO","414","","USD","women-clothing-shirts-and-blouses","Brown","0|1|2|3|4","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426ccf51f25.opt.webp?id=216383","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426ccf51f25.opt.webp?id=216383|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426cda48f54.opt.webp?id=216384|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426cdc3335f.opt.webp?id=216385","https://shopwithabc.com/lb/en/product/floral-print-silk-long-sleeve-shirt"
"abc-147699","65133885","Floaty Striped Tie-Neck Shirt","Floaty striped shirt featuring tie collar to fasten at front.

Sandro Women's striped shirt
Loose fit
Tie collar
Button fastening
Long sleeves with buttoned cuffs
Patch pocket on chest
Slightly rounded hem","false","SANDRO","274","","USD","women-clothing-shirts-and-blouses","Lt Pink","0|1|2|3|4","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426c79671d5.opt.webp","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426c79671d5.opt.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426c80d0636.opt.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426c86e8b37.opt.webp","https://shopwithabc.com/lb/en/product/floaty-striped-tie-neck-shirt"
"abc-147694","65133880","Oversized Short Sleeve Pleated Back Shirt","Oversized short-sleeved mixed-material shirt with satin effect and pleated details on back.

Sandro Women's oversized mixed-material shirt
Loose, oversized fit
Shirt collar
Short, wide sleeves with turn-ups
Front button fastening
Pleating on back and belt with gold buckle","false","SANDRO","389","","USD","women-clothing-shirts-and-blouses","Ecru","0|1|3|4","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426c3578090.opt.webp?id=216377","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426c3578090.opt.webp?id=216377|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426c3c000c1.opt.webp?id=216378|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426c3de0f65.opt.webp?id=216379","https://shopwithabc.com/lb/en/product/oversized-short-sleeve-pleated-back-shirt"
"abc-147690","65133867","Pyjama-Style Long Sleeve Shirt with Beads and Rhinestones","Pyjama-style shirt embroidered with pearls and rhinestones.

Sandro Women's embroidered pyjama-style shirt
Contrast piping on collar, pocket, cuffs, front and hem
Lapel collar
Long sleeves with wide cuffs
Patch pocket on chest
Front button fastening","false","SANDRO","399","","USD","women-clothing-shirts-and-blouses","Brown","0|1|2|3","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426bf141dda.opt.webp?id=216374","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426bf141dda.opt.webp?id=216374|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426bf6e9587.opt.webp?id=216375|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426bf86f75d.opt.webp?id=216376","https://shopwithabc.com/lb/en/product/pyjama-style-long-sleeve-shirt-with-beads-and-rhinestones-SFPCM01707"
"abc-147685","65133547","Fitted Fine Rib Knit V-Neck Cardigan","Fitted fine rib knit cardigan featuring V-neck and lace.

Sandro Women's rib knit cardigan
Snug fit
V-neck
Long sleeves
Lace details
Front button placket with covered buttons","false","SANDRO","274","","USD","women-clothing-tops-and-t-shirts","Black","0|1|2|3|4","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426bb4a7ca7.opt.webp?id=216371","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426bb4a7ca7.opt.webp?id=216371|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426bbaabe27.opt.webp?id=216372|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426bbd427bd.webp?id=216373","https://shopwithabc.com/lb/en/product/fitted-fine-rib-knit-v-neck-cardigan"
"abc-147681","65133851","Short Sleeve Pointelle Knit Top with Ruffles","Short-sleeved pointelle knit top with ruffles

Sandro Women's cropped pointelle knit top
Snug fit
Round neck
Short sleeves
Front press stud fastening
Ruffled hem","false","SANDRO","249","","USD","women-clothing-tops-and-t-shirts","Ecru","0|1|3","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426b7b3a4e3.opt.webp?id=216368","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426b7b3a4e3.opt.webp?id=216368|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426b8126811.opt.webp?id=216369|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426b82b6b28.opt.webp?id=216370","https://shopwithabc.com/lb/en/product/short-sleeve-pointelle-knit-top-with-ruffles"
"abc-147676","65133830","Oversized Leather-Collar Jacket","Oversized jacket featuring contrasting leather standing collar and zip fastening.

Sandro Women's jacket
Oversized fit
Contrasting leather standing collar
Long sleeves with elasticated cuffs
Flap pockets
Elasticated hem
100% wool","false","SANDRO","624","","USD","women-clothing-jackets-and-blazers","Grey","34|36|38|40|42","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426b36546ff.opt.webp","https://abc.heyacdn.com/abc.com.lb/public/data/products/6a426b36546ff.opt.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426b4091d66.opt.webp|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/6a426b4247a31.opt.webp","https://shopwithabc.com/lb/en/product/oversized-leather-collar-jacket"
